client_id,age,gender,employment_status,annual_income,debt_to_income_ratio,financial_knowledge_score,investment_goals,risk_appetite,investment_horizon_years,dependents,preferred_asset_classes,savings_rate,net_worth
6717db26-fa71-4208-afa6-61f6bf9fb50d,37,Other,Salaried,44952.15,0.26,4,Retirement,High,15,0,"['Mutual Funds', 'ETFs']",0.18,393569.23
019e71a6-9222-43bc-be3c-5b3c06ad95f3,45,Female,Retired,124474.75,0.45,5,Retirement,Medium,12,0,"['Mutual Funds', 'Bonds']",0.25,984326.8
27ff45f5-dded-4719-aff6-53ea3778d2b3,29,Other,Unemployed,55030.54,0.32,8,Education,Low,23,0,"['Stocks', 'Bonds']",0.17,233515.3
56aecb3e-a6e8-4bd5-9ad5-59073ecfce99,47,Female,Salaried,61895.64,0.3,1,Home Purchase,Medium,28,2,"['Mutual Funds', 'Real Estate']",0.14,194134.48
12b6cd76-bb87-4c32-83cf-91cbfd02ca59,48,Male,Self-Employed,148354.14,0.43,10,Retirement,Medium,3,1,"['Mutual Funds', 'ETFs']",0.11,762495.08
a2ef7130-8f8f-4bd7-aa74-8dca8cf9c7bd,57,Male,Self-Employed,82360.85,0.55,3,Home Purchase,Medium,6,3,"['Stocks', 'ETFs']",0.18,650220
c3d044c1-b053-4a8f-9823-df033d281e03,29,Male,Retired,80302.48,0.15,8,Education,Medium,12,1,"['Real Estate', 'Bonds']",0.21,693949.4
a4593a64-d273-4bb8-af85-915c813c2c30,51,Female,Unemployed,53848.68,0.11,4,Retirement,Low,4,1,"['Real Estate', 'Mutual Funds']",0.13,207032.67
1eb9659b-b0dc-4bca-ac7a-c7b5aa8c1490,32,Male,Unemployed,44591.42,0.48,7,Retirement,Low,12,0,"['Stocks', 'Real Estate']",0.19,260138.86
dc7a8e8f-96df-4dd3-a08a-b094b2748bf7,35,Female,Unemployed,82476.34,0.12,9,Wealth Accumulation,Low,28,0,"['Bonds', 'Mutual Funds']",0.27,400645.84
4ddab571-b9a4-44fb-80f2-18ac0799de30,32,Male,Salaried,84272.23,0.57,8,Retirement,High,9,3,"['Bonds', 'Mutual Funds']",0.15,413983.88
676e0ab2-e13f-47e1-8617-d4a2208b49ab,40,Male,Self-Employed,75291.18,0.21,5,Home Purchase,High,12,1,"['Mutual Funds', 'Bonds']",0.22,507285.5
7ea876a2-edae-4777-9994-a59629f58868,45,Other,Retired,81489.62,0.27,3,Wealth Accumulation,Medium,18,0,"['Stocks', 'Mutual Funds']",0.29,274241.12
8664e1ba-d1e9-43f5-b5fc-1e58cd848e6b,32,Other,Retired,92518.34,0.5,8,Education,High,28,3,"['Stocks', 'ETFs']",0.13,737568.23
83225e5f-b702-4d51-bf57-d214bc218b69,25,Other,Unemployed,24533.14,0.15,7,Retirement,Low,19,3,"['Bonds', 'Stocks']",0.11,243621.48
adc894c7-3ca5-4aac-b7f6-e4179ec849eb,43,Female,Retired,80271.13,0.39,6,Home Purchase,Medium,15,3,"['Stocks', 'Mutual Funds']",0.3,167751.45
b05dd115-11f8-4847-92eb-ce922b5d24a7,40,Female,Unemployed,46105.67,0.41,2,Wealth Accumulation,Medium,14,3,"['Bonds', 'ETFs']",0.16,217482.33
54c275f4-fc4b-4a99-890c-7e4c621c9247,32,Other,Salaried,82279.91,0.35,4,Wealth Accumulation,Medium,14,2,"['Bonds', 'Mutual Funds']",0.27,304977.13
672dc806-f5d2-4f01-9736-10e37ced5e94,62,Female,Unemployed,-6891.12,0.55,9,Wealth Accumulation,Medium,3,1,"['ETFs', 'Real Estate']",0.2,-14572.68
6fbedff7-1fc9-408e-9962-a563f99ed120,63,Female,Retired,9349.12,0.19,4,Wealth Accumulation,Medium,26,3,"['Bonds', 'Mutual Funds']",0.23,81059.97
71f43341-ea81-442e-a19b-6c9c1c6a6853,49,Other,Unemployed,100962,0.13,9,Home Purchase,Low,9,0,"['ETFs', 'Mutual Funds']",0.29,618266.71
1e185dcb-4dfb-46f8-bd93-31fbac782661,40,Female,Unemployed,102853.25,0.27,8,Education,Low,8,1,"['Real Estate', 'Stocks']",0.15,562360
d52ebf80-eddd-49d3-aedc-4cbd8921a23a,63,Other,Salaried,90051.78,0.56,8,Wealth Accumulation,Low,11,3,"['Real Estate', 'Stocks']",0.14,629778.38
80dfbf29-c9ea-4a47-b407-0ab5cdd47971,61,Male,Retired,70316.59,0.19,1,Home Purchase,Medium,5,1,"['ETFs', 'Stocks']",0.22,284474.22
ae8b94d6-b3fc-43f2-9d3c-40a0f8228f01,59,Other,Salaried,102828.49,0.46,5,Education,Low,26,2,"['Stocks', 'ETFs']",0.29,770732.5
4d5cba98-4330-42ce-85c0-6bc564035914,43,Female,Self-Employed,59264.06,0.45,6,Home Purchase,Medium,4,2,"['Mutual Funds', 'Bonds']",0.19,226380.24
4ac14d8a-024b-4fbd-8f3a-94682de49df4,37,Other,Self-Employed,92855.32,0.36,9,Wealth Accumulation,Medium,4,3,"['Real Estate', 'Bonds']",0.21,441661.67
0e38112a-4380-46e1-afb2-bf6e1dc54c92,27,Male,Unemployed,53246.4,0.3,10,Wealth Accumulation,Low,28,2,"['Stocks', 'Mutual Funds']",0.06,513233.48
2e05be0b-baf9-4d7d-9d11-4268bcb8aa85,38,Other,Salaried,94067.41,0.17,4,Retirement,Medium,4,0,"['Bonds', 'ETFs']",0.07,731753.84
24e89b1b-766b-455c-89d8-418a72c7da15,55,Other,Salaried,76827.78,0.1,3,Home Purchase,Low,3,1,"['Bonds', 'ETFs']",0.15,176236.16
51551818-98b1-4d8e-a616-aa38e0216662,61,Male,Retired,75408.53,0.41,1,Home Purchase,High,21,3,"['Mutual Funds', 'ETFs']",0.09,275148.13
053aeded-24fd-4da4-9277-2dccd8bcb624,50,Male,Salaried,93215.46,0.32,4,Retirement,Medium,27,0,"['Bonds', 'Real Estate']",0.28,912789.77
ddfc216b-fab8-457b-b5a5-49062c7557bc,59,Female,Retired,62378.46,0.38,6,Home Purchase,High,18,2,"['Bonds', 'Real Estate']",0.15,235129.8
f36057e3-d240-4014-aff9-ac56cee4411b,48,Other,Self-Employed,109998.89,0.12,10,Education,Medium,13,3,"['ETFs', 'Real Estate']",0.05,296247.37
ff7ddd36-812f-4b32-af3f-faa74f12bc49,36,Male,Retired,75487.88,0.28,7,Wealth Accumulation,High,20,3,"['Stocks', 'Bonds']",0.22,290782.55
96eb6c62-d308-4a6d-927e-ae3219b081c1,35,Male,Retired,25080.22,0.12,2,Home Purchase,Medium,13,1,"['Bonds', 'ETFs']",0.25,193232.3
10291d2b-19c3-4108-9641-364db55e151b,46,Male,Self-Employed,24744.82,0.35,9,Wealth Accumulation,Medium,28,3,"['Stocks', 'Real Estate']",0.1,62996.69
55192fbf-85f0-4597-9203-cc428f6f132b,54,Other,Salaried,96250.32,0.22,8,Home Purchase,Medium,7,0,"['ETFs', 'Real Estate']",0.15,236384.87
ccd81cea-3741-4309-974e-180b39951bfa,29,Other,Retired,65189.63,0.45,6,Education,Low,6,3,"['Real Estate', 'ETFs']",0.27,573931.83
5ef1fd02-060d-4f6c-a3a0-c74832a4b486,43,Other,Retired,71825.06,0.36,6,Education,Low,10,0,"['Stocks', 'Mutual Funds']",0.24,471611.05
9ab7530d-9e84-4ec6-b035-334fb19004ef,40,Male,Salaried,71019.74,0.29,9,Home Purchase,Medium,19,2,"['Real Estate', 'Bonds']",0.18,428754.4
20308a72-0f7c-468b-8ebb-221a97875e31,26,Other,Salaried,68712.35,0.42,1,Home Purchase,Medium,17,2,"['Mutual Funds', 'Real Estate']",0.08,343078.22
3fa9725c-91a9-4827-8250-f6da8c710179,64,Male,Self-Employed,94756.15,0.57,3,Education,High,19,1,"['Real Estate', 'ETFs']",0.23,254620.74
b6e46838-6cdb-463b-ae20-e191968d1f2c,30,Female,Retired,106323.49,0.35,2,Wealth Accumulation,Medium,23,1,"['Real Estate', 'Bonds']",0.22,818778.82
5cfb073e-05e9-42c6-b27f-473aa5a3aa83,41,Other,Retired,49193.96,0.27,2,Wealth Accumulation,Medium,8,2,"['Real Estate', 'Bonds']",0.09,448764.53
3ffd3a77-b2b7-4e1b-8081-eba8e009cc19,58,Male,Self-Employed,87515.93,0.59,3,Retirement,High,7,2,"['Bonds', 'Stocks']",0.18,511390.61
d3464da2-c522-4bbf-bd72-2610e5fca5cb,47,Male,Retired,34598.63,0.38,7,Education,Low,23,1,"['Bonds', 'Stocks']",0.15,255575.98
7c44322f-072a-42c2-a83b-3c5e8db42cbf,50,Male,Unemployed,66053.27,0.53,5,Education,Low,16,3,"['Bonds', 'Real Estate']",0.06,647711.97
fa5018ca-23ad-4209-8252-a0d54940ba90,45,Female,Retired,50595.53,0.52,5,Retirement,Medium,27,3,"['Real Estate', 'Mutual Funds']",0.17,133744.17
fabcaf1d-547f-4edb-9cb1-31959d81a03b,38,Female,Self-Employed,95807.56,0.45,6,Retirement,Low,4,2,"['Mutual Funds', 'Stocks']",0.18,914228.28
5cb32a46-8db1-49fd-a14c-e431660b1ca8,34,Male,Unemployed,92924.94,0.28,10,Retirement,Low,10,2,"['Bonds', 'Mutual Funds']",0.11,513933.57
1a52bd1b-88a9-40d0-a272-8318b39f0d7c,42,Male,Unemployed,66764.71,0.39,8,Retirement,Medium,5,0,"['Mutual Funds', 'Real Estate']",0.13,216782.42
e0e801d9-7b88-4d10-b577-4f4e6a00a80a,45,Female,Salaried,42887.44,0.42,1,Education,Medium,24,1,"['Stocks', 'Mutual Funds']",0.09,244261.15
cc832ec9-41bb-4c4a-9fb5-83b7440d8965,30,Other,Retired,66473.25,0.19,9,Education,Medium,26,3,"['Stocks', 'Real Estate']",0.17,488521.63
135ad107-afee-4ea8-a23d-23127ce1193e,40,Male,Retired,85301.39,0.25,9,Education,High,17,3,"['Bonds', 'Mutual Funds']",0.2,733950.87
1e205139-9ca7-4b5c-bc9b-daf3d18f62e4,37,Male,Unemployed,66693.62,0.42,1,Retirement,Medium,11,1,"['Bonds', 'Mutual Funds']",0.18,514707.02
2ff9c4cf-a39f-41ea-96b7-3a169b53dc49,38,Female,Self-Employed,15634.82,0.31,6,Education,Medium,27,2,"['Mutual Funds', 'Stocks']",0.18,87803.82
820271ec-2c23-448b-a586-fb8b276b84b7,55,Female,Salaried,82587.46,0.22,7,Education,Medium,20,1,"['Mutual Funds', 'Real Estate']",0.07,434211.04
f33d0179-d1ac-4add-9d36-b63dc73c80b6,59,Male,Unemployed,58647.75,0.38,2,Home Purchase,Medium,16,1,"['Bonds', 'Real Estate']",0.19,171531.86
53c47a78-d79b-46d1-8f73-cc6c1c55dd33,33,Female,Self-Employed,88128.32,0.45,7,Retirement,High,29,2,"['ETFs', 'Stocks']",0.27,685070.19
bc656e22-fc37-44bd-a536-741ab8adec1a,60,Male,Salaried,64527.57,0.45,9,Education,High,27,1,"['ETFs', 'Bonds']",0.07,586917.43
c104ae0e-f25a-422c-bba7-6bc0ebaf609d,37,Male,Salaried,105004.64,0.24,9,Home Purchase,Medium,15,1,"['Stocks', 'Mutual Funds']",0.11,858049.06
70166c79-3e0f-4cbf-af14-f8b71728586b,48,Male,Salaried,139457.64,0.38,8,Education,Medium,18,2,"['ETFs', 'Mutual Funds']",0.06,743804.49
fdca5cf5-caa3-40d6-97b3-bedfd65d1779,54,Female,Unemployed,112502.59,0.46,5,Home Purchase,High,14,0,"['Mutual Funds', 'Bonds']",0.21,975586.36
863303ad-0844-44d1-8e78-02775fd623a3,55,Other,Unemployed,104345.1,0.5,1,Retirement,High,20,1,"['Real Estate', 'Stocks']",0.28,825469.67
4f7d3073-c993-4c75-9947-e0c6269880c1,36,Other,Salaried,75097.1,0.16,8,Retirement,Low,12,0,"['Mutual Funds', 'ETFs']",0.22,259681.95
a637d7c5-47d7-4b34-a060-faa96ffab0f3,35,Male,Self-Employed,97818.34,0.27,2,Wealth Accumulation,Medium,24,1,"['Real Estate', 'Stocks']",0.1,972796.9
f8dad6c9-f499-47b0-9678-647ce15b3c70,34,Male,Salaried,38666.87,0.44,2,Education,Medium,3,0,"['ETFs', 'Stocks']",0.09,113368.28
490ef08b-d018-442a-8e37-8c2a1c717a44,62,Male,Salaried,93204.3,0.44,1,Home Purchase,High,7,0,"['ETFs', 'Mutual Funds']",0.22,623329.48
4f8cdd03-f191-4faa-868c-4577a769d11f,28,Other,Retired,92811.34,0.11,5,Home Purchase,High,20,3,"['Stocks', 'Mutual Funds']",0.28,664975.8
b7bee907-d24b-46d5-88af-27ba8b41e85d,26,Other,Unemployed,90710.14,0.13,7,Education,High,14,1,"['Real Estate', 'Bonds']",0.26,270640.4
315f9554-5245-419d-a5ac-0b24786b08c3,51,Male,Salaried,77561.13,0.35,10,Retirement,Medium,28,1,"['Bonds', 'ETFs']",0.07,157810.25
bbe20d3e-9d01-4381-98da-205ab38583d6,29,Male,Salaried,82372.06,0.24,8,Education,Medium,29,2,"['Bonds', 'ETFs']",0.11,301471.79
66a6dc68-2a36-416b-be11-5a5765553ea0,30,Female,Retired,62029.68,0.5,4,Retirement,Medium,19,2,"['Bonds', 'Stocks']",0.26,415901.8
0a725a94-3f72-4f47-ba4f-3775239bf626,56,Male,Salaried,86380.59,0.39,9,Home Purchase,Medium,27,1,"['Real Estate', 'Mutual Funds']",0.29,212239.57
cead6527-2bf7-4e6a-b694-32707669172d,47,Female,Retired,70870.43,0.45,10,Education,Medium,23,2,"['Bonds', 'ETFs']",0.28,487899.24
cf5c34b4-26e6-408b-8cd7-162846b082f5,43,Male,Retired,59806.2,0.43,7,Home Purchase,Medium,20,1,"['Real Estate', 'Stocks']",0.29,473335.39
46704dbf-927a-49db-8c8b-c383ac9a5bf8,32,Female,Unemployed,89764.89,0.43,10,Home Purchase,Medium,19,1,"['Real Estate', 'Mutual Funds']",0.25,589917.14
6f53a97a-56ec-4782-bce4-d5a3cfe697a6,35,Male,Salaried,40193.75,0.47,3,Home Purchase,Medium,13,3,"['ETFs', 'Stocks']",0.26,312165.08
4a6e770d-9f0f-4583-9f79-a43369cf975a,50,Other,Retired,82348.96,0.55,4,Home Purchase,Low,12,3,"['Mutual Funds', 'Bonds']",0.12,577518.5
485e6b9b-506f-48de-a344-58cb2deb0452,61,Male,Salaried,66170.49,0.51,8,Home Purchase,Low,8,1,"['Bonds', 'Stocks']",0.28,215867.58
520b7dc7-ffa7-4c8c-a0c9-6aebe0d0eeac,58,Male,Retired,40361.45,0.14,1,Education,Medium,6,2,"['Bonds', 'Real Estate']",0.2,314228.46
0649db3e-505f-4025-ac69-1fb6b42745c9,38,Other,Unemployed,21657.73,0.52,3,Home Purchase,Medium,23,1,"['Stocks', 'Bonds']",0.16,192014.95
17b284ac-aee4-4bee-9d7b-ad6a860d8688,39,Female,Unemployed,71201.54,0.18,5,Retirement,Medium,14,0,"['Bonds', 'ETFs']",0.18,671625.28
a4692585-e6fd-467a-8d99-c4fdaf50051e,28,Female,Unemployed,70676.32,0.12,6,Wealth Accumulation,Low,6,2,"['Stocks', 'Bonds']",0.12,450155.7
6080bb07-a0f0-4896-b41c-b08643f37278,50,Male,Self-Employed,70196.23,0.39,2,Education,High,7,0,"['Mutual Funds', 'Real Estate']",0.17,174939.69
c326e66e-0729-45ce-a897-18d036957fec,53,Other,Salaried,64622.29,0.25,5,Education,Low,26,2,"['Stocks', 'Real Estate']",0.14,570537.18
155213b0-94f5-4c87-8367-1c0e9e881d35,56,Other,Self-Employed,59334.96,0.2,7,Home Purchase,Medium,14,0,"['ETFs', 'Bonds']",0.27,392988.13
0c60b25d-9f56-46a9-9a12-3a75dc7caac6,63,Female,Self-Employed,57962.12,0.12,3,Education,Medium,8,3,"['ETFs', 'Bonds']",0.23,216545.38
74f268fb-22a1-4642-aa3b-98a1e13f770d,48,Female,Self-Employed,83326.56,0.33,10,Wealth Accumulation,Medium,8,0,"['Stocks', 'Real Estate']",0.12,221080.53
8ff0a6bd-2842-4f71-bac8-1bda00ba741f,48,Male,Retired,81791.31,0.34,8,Wealth Accumulation,Medium,29,1,"['Real Estate', 'Mutual Funds']",0.18,574498.21
dbf53561-1b91-40cd-b4ad-dbe6b5ad3d2d,29,Male,Salaried,37818.74,0.52,8,Home Purchase,Medium,15,1,"['Mutual Funds', 'Stocks']",0.28,142461.92
e0817704-116a-468f-9c47-70c68b8abc8f,59,Other,Unemployed,638.55,0.57,6,Education,High,26,1,"['ETFs', 'Real Estate']",0.23,6199.01
58f5b609-2387-48f5-b866-a4c318b24f15,32,Other,Unemployed,76370.79,0.17,6,Wealth Accumulation,Medium,11,1,"['Real Estate', 'ETFs']",0.26,362644.52
46683aa4-c1f8-430d-8557-7b41fbde6da0,41,Female,Self-Employed,49218.76,0.6,5,Home Purchase,Medium,24,1,"['ETFs', 'Stocks']",0.06,377891.44
90661653-862b-4abf-aa18-4c3538d07ab7,47,Male,Self-Employed,47955.79,0.55,6,Retirement,Low,8,2,"['Mutual Funds', 'Stocks']",0.19,409581.97
eb5e175e-c4f0-4621-b8e1-29301ac0eec0,64,Other,Unemployed,64956.48,0.5,8,Home Purchase,High,11,2,"['Stocks', 'Bonds']",0.11,524882.61
2355c3bc-e9f5-4495-8d4e-4502b9b45dfd,39,Other,Retired,53694.75,0.3,3,Retirement,High,29,2,"['Stocks', 'Bonds']",0.19,429542.15
0f12871a-d7de-4d0e-9aa2-73527a1471e7,56,Other,Salaried,82344.08,0.11,1,Education,Low,20,0,"['ETFs', 'Real Estate']",0.23,765315.08
5c278c4b-78f4-4d99-9c01-19dcc231078a,62,Other,Salaried,114373.97,0.16,7,Wealth Accumulation,Low,22,1,"['Bonds', 'ETFs']",0.27,329728.05
ba94162f-8072-4cfc-9723-9b44b2b6de96,38,Female,Retired,59817.61,0.12,10,Home Purchase,Medium,10,1,"['Stocks', 'ETFs']",0.13,380219.05
2f4d8ec0-ca1d-4f23-b879-0b2bdb75d15c,36,Female,Salaried,62854.45,0.47,7,Education,Low,24,0,"['ETFs', 'Mutual Funds']",0.27,168046.83
eabab41c-599c-444b-80b5-898675694730,31,Female,Retired,75634.28,0.28,8,Education,Low,4,1,"['Bonds', 'Real Estate']",0.16,359411.22
1b654880-7b19-42f8-be8e-2c2eda0dee4f,50,Female,Self-Employed,95599.09,0.55,4,Education,Medium,22,1,"['ETFs', 'Bonds']",0.07,254255.53
12a5434f-68fa-463a-874c-f7d20bb188c2,50,Male,Unemployed,70692.38,0.17,9,Wealth Accumulation,Medium,27,1,"['Mutual Funds', 'Real Estate']",0.07,298613.6
6846e107-994c-4b92-a761-63b160f60906,53,Male,Salaried,107953.4,0.41,2,Retirement,Medium,14,1,"['ETFs', 'Real Estate']",0.08,763469.21
119b9b0b-de41-4490-9fd8-7c33e2b69b60,40,Male,Retired,81871.52,0.33,10,Retirement,Medium,14,3,"['Bonds', 'ETFs']",0.28,816203.32
69c1a22a-5266-4fd5-a182-ba62e8864751,42,Male,Salaried,110815.9,0.19,8,Education,Medium,16,0,"['Stocks', 'Real Estate']",0.15,1030028.73
e75eb56a-5d9c-4c5c-8dea-a49448fd71cf,49,Other,Self-Employed,58171.72,0.2,5,Education,High,20,2,"['ETFs', 'Bonds']",0.1,417086.51
a67875a7-e7c6-40cc-8220-474a930fc4e8,60,Other,Unemployed,72508.41,0.39,1,Home Purchase,Medium,17,1,"['Bonds', 'Mutual Funds']",0.21,157928.98
de55b73d-be56-48d5-84d7-48cdf614d027,30,Male,Self-Employed,79237.17,0.28,5,Education,Low,5,2,"['Stocks', 'Bonds']",0.16,613340.21
05135d7d-b4a7-4bb2-9ee8-b589b9f8ca6d,40,Other,Salaried,47823.43,0.16,8,Retirement,High,9,3,"['Real Estate', 'Stocks']",0.06,340084.39
685b8580-1011-4393-bf5e-392fb5094e01,28,Female,Salaried,103582.28,0.39,4,Wealth Accumulation,Low,6,2,"['Stocks', 'ETFs']",0.17,608942.45
29626995-2282-46be-be05-2452d664669e,36,Other,Salaried,122457.86,0.21,10,Education,Medium,6,3,"['Stocks', 'Mutual Funds']",0.14,889922.72
6a0ee0e5-50f1-4785-a760-24d37a687948,28,Other,Retired,97342.92,0.37,5,Retirement,High,5,3,"['ETFs', 'Real Estate']",0.12,228062.68
98915f31-6f84-48e7-ad94-3a47bb185a1f,26,Other,Unemployed,108535.47,0.29,7,Wealth Accumulation,Low,28,0,"['Bonds', 'Stocks']",0.08,470026.27
d929d687-a06e-444c-8568-f97f1e7c99a8,59,Female,Unemployed,89958.5,0.52,4,Education,Medium,25,0,"['Bonds', 'Real Estate']",0.14,768199.71
9d2d7a6c-747e-4405-b937-758df37ab0c4,46,Other,Unemployed,61837.74,0.31,3,Education,Medium,4,1,"['ETFs', 'Mutual Funds']",0.26,200321.73
ee549ed7-8af4-4f98-b374-331d58ee46ef,29,Male,Unemployed,50893.35,0.32,6,Education,Low,29,0,"['Real Estate', 'ETFs']",0.07,471066.8
cd9ea0c0-6b9a-4b47-ab6d-59261629921f,44,Male,Self-Employed,87136.82,0.21,1,Retirement,Medium,10,1,"['ETFs', 'Mutual Funds']",0.07,229660.93
939832cb-db4b-4d1f-818d-2a611a25cfd2,36,Other,Unemployed,71813.41,0.1,7,Education,Low,27,0,"['ETFs', 'Stocks']",0.07,651194.78
eabe1f83-60ab-40ba-97e4-1d8061e616c2,35,Female,Unemployed,94395.68,0.23,7,Education,Low,3,2,"['Stocks', 'Real Estate']",0.08,514277.36
5167117c-f776-488b-8aa5-6660ef0c7b0a,43,Female,Self-Employed,113087.3,0.52,1,Retirement,Medium,14,0,"['Stocks', 'Real Estate']",0.07,600333.11
7322da59-f9f3-4a47-8b3c-f03e6d48da97,61,Other,Unemployed,61607.8,0.58,8,Education,Low,15,2,"['Stocks', 'Bonds']",0.09,251372.83
158f667a-fc8a-4070-9a58-34021f2e5996,35,Female,Salaried,81300.29,0.58,4,Home Purchase,High,12,3,"['Stocks', 'Real Estate']",0.21,589445.79
c089584b-9d02-4fcf-97d1-6922e8e4ec7b,41,Female,Unemployed,60635.78,0.14,5,Home Purchase,Medium,23,3,"['Real Estate', 'ETFs']",0.08,381721.67
e32d3829-3202-480b-b874-55de30d4086a,30,Other,Retired,58245,0.34,1,Education,Medium,4,3,"['ETFs', 'Stocks']",0.22,208250.61
88580118-6796-4b2d-9dea-fa95e152bb18,29,Male,Unemployed,29331.48,0.38,4,Retirement,Low,22,1,"['Stocks', 'ETFs']",0.2,133653.32
7cd44731-2341-4db3-a95d-ef429e34fa9b,32,Male,Salaried,81524.13,0.15,5,Home Purchase,Medium,3,2,"['Bonds', 'ETFs']",0.12,275374.59
d26d0133-feb7-4c8e-824f-be356ffcfb6d,39,Female,Self-Employed,9294.09,0.11,7,Wealth Accumulation,High,19,1,"['Stocks', 'ETFs']",0.13,34101.89
ba4b7ff2-1727-443d-a90f-cbdc64b21850,49,Male,Salaried,77271.41,0.43,10,Home Purchase,Low,20,3,"['ETFs', 'Stocks']",0.07,178458.38
aa89449d-59e7-411e-8a3e-04f4d058ba5b,45,Female,Salaried,113299.69,0.3,9,Wealth Accumulation,High,19,1,"['Mutual Funds', 'Real Estate']",0.28,802248.98
9b9de31f-795f-43f0-9195-64461f52356f,58,Female,Retired,94001.01,0.54,3,Home Purchase,Medium,12,1,"['Bonds', 'Real Estate']",0.23,908179.65
2e287e83-4be8-446f-9971-e6ec692c98b7,56,Other,Retired,59619.77,0.31,8,Home Purchase,High,5,1,"['Mutual Funds', 'Real Estate']",0.08,509036.68
2ee00c06-b694-43d6-9ee3-2c3afdef5144,49,Male,Salaried,55448.45,0.15,3,Home Purchase,Medium,9,1,"['Stocks', 'Bonds']",0.14,472937.51
4fe6660e-998e-4a29-ab4c-cbb571e8a3cb,58,Female,Self-Employed,88626.78,0.17,3,Retirement,High,16,2,"['Stocks', 'Mutual Funds']",0.29,704031.05
898947cf-4917-4955-98ea-38c0e6b1de12,54,Other,Self-Employed,78599.7,0.5,3,Home Purchase,Medium,4,3,"['Mutual Funds', 'Bonds']",0.1,777867.64
904da827-b1bb-4c37-9447-7d14513b66ea,26,Other,Salaried,44234,0.58,1,Home Purchase,Medium,23,3,"['ETFs', 'Bonds']",0.07,175531.56
82b84960-a02b-41a0-a55e-4fcbcc7cf2ee,45,Female,Self-Employed,27797.69,0.43,1,Education,Medium,22,2,"['Bonds', 'Mutual Funds']",0.16,228481.05
ba82ae06-7b2f-4ef3-b75a-a7bcc329632b,61,Other,Self-Employed,96029.99,0.13,1,Wealth Accumulation,Medium,25,2,"['Real Estate', 'Mutual Funds']",0.16,375228.36
760d46c9-ee36-49df-b763-94e4c39342ba,56,Female,Retired,81699.84,0.15,6,Wealth Accumulation,High,27,3,"['Bonds', 'ETFs']",0.14,379249.65
5a6137be-7a38-4b3a-af5f-d6215dc2f83b,40,Female,Unemployed,36198.99,0.3,7,Retirement,Low,23,1,"['Stocks', 'Bonds']",0.05,118453.86
da99e80d-04f5-4f35-b432-652cfa5516a5,38,Male,Salaried,54700.41,0.14,3,Home Purchase,High,14,0,"['ETFs', 'Real Estate']",0.15,360287.4
14f58314-c59f-49e1-b76b-5595f468e2e3,37,Female,Salaried,70610.49,0.49,3,Education,Medium,23,0,"['Stocks', 'ETFs']",0.26,692618.07
b966c14f-1e64-4395-82e7-be39984607f0,36,Female,Unemployed,71223.33,0.48,9,Wealth Accumulation,Low,27,0,"['Stocks', 'ETFs']",0.2,689590.01
eed9621b-b4ee-485c-9e50-0b755863f0fc,61,Male,Unemployed,94742.42,0.58,9,Wealth Accumulation,High,14,1,"['Mutual Funds', 'Real Estate']",0.15,367730.1
222616e8-7056-41c8-9b8d-79c2f795f1b2,25,Female,Self-Employed,107127.74,0.39,9,Home Purchase,Low,5,2,"['Mutual Funds', 'Real Estate']",0.1,683371.94
9328c2be-bdfc-4bb7-9c07-67dc1f5b9276,57,Male,Self-Employed,62758.87,0.58,1,Wealth Accumulation,Low,14,2,"['Bonds', 'ETFs']",0.2,588872.15
ffeb37c9-84e8-4f82-b53d-af214eabf34e,45,Male,Unemployed,88883.78,0.57,5,Home Purchase,High,18,2,"['Real Estate', 'Bonds']",0.19,853875.59
d7336355-9715-4431-b36d-a230db5d8417,56,Male,Salaried,49755.44,0.3,6,Education,Low,9,0,"['Bonds', 'ETFs']",0.19,448987.88
02669cb6-0c24-4546-b6a3-768eaed7114b,52,Male,Salaried,83613.84,0.36,7,Retirement,Medium,18,1,"['Stocks', 'Real Estate']",0.26,530826.16
42c55133-fa1a-47eb-8343-52b9acf76b53,31,Female,Unemployed,91461.04,0.45,5,Retirement,Medium,13,0,"['Real Estate', 'ETFs']",0.2,677832.33
9e686036-e38a-46f8-be33-f46a6890572c,32,Female,Retired,41327.37,0.52,7,Retirement,Low,17,2,"['Stocks', 'Bonds']",0.08,357892.3
3d57d40f-2005-4d9a-ad76-3a28ade13252,64,Other,Self-Employed,69577.17,0.56,4,Wealth Accumulation,Medium,27,1,"['Mutual Funds', 'ETFs']",0.18,364835.59
e0f4812b-e4b8-4732-8452-94f697f2899a,59,Other,Salaried,72922.66,0.18,9,Home Purchase,Medium,19,3,"['Bonds', 'Real Estate']",0.11,265216.49
15d8d661-186c-4797-8415-1aa7742ab837,27,Female,Retired,67604.39,0.21,10,Retirement,Medium,25,0,"['ETFs', 'Bonds']",0.13,213846.44
9c16f5e9-cdf1-4eea-bc8e-122d5ded49fa,53,Female,Retired,113346.02,0.14,2,Education,Medium,17,1,"['Stocks', 'Bonds']",0.28,405699.95
71cf5ce1-a06e-44f8-a195-8ad0e0f1b063,43,Male,Self-Employed,74971.2,0.14,8,Wealth Accumulation,Low,14,2,"['Bonds', 'Stocks']",0.12,211285.18
c3cc48bb-bab5-486e-9977-d35391533dd8,41,Female,Retired,50320.39,0.12,5,Retirement,Medium,27,1,"['Stocks', 'Bonds']",0.06,479269.52
